Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
95753,,Sanclerlândia,GOIÁS,GO,Sim
95770,,Santa Bárbara de Goiás,GOIÁS,GO,Sim
95796,,Santa Cruz de Goiás,GOIÁS,GO,Sim
95818,,Santa Helena de Goiás,GOIÁS,GO,Sim
95834,,Santa Rita do Araguaia,GOIÁS,GO,Sim
95850,,Santa Rosa de Goiás,GOIÁS,GO,Sim
95877,,Santa Tereza de Goiás,GOIÁS,GO,Sim
95893,,Santa Terezinha de Goiás,GOIÁS,GO,Sim
95915,,São Domingos,GOIÁS,GO,Sim
95931,,São Francisco de Goiás,GOIÁS,GO,Sim
95958,,Planaltina,GOIÁS,GO,Sim
95974,,São João D´Aliança,GOIÁS,GO,Sim
95990,,São Luís de Montes Belos,GOIÁS,GO,Sim
96016,,São Miguel do Araguaia,GOIÁS,GO,Sim
96059,,São Simão,GOIÁS,GO,Sim
96075,,Serranópolis,GOIÁS,GO,Sim
96091,,Silvânia,GOIÁS,GO,Sim
96113,,Sítio D´Abadia,GOIÁS,GO,Sim
96172,,Taqural de Goiás,GOIÁS,GO,Sim
96237,,Três Ranchos,GOIÁS,GO,Sim
96253,,Trindade,GOIÁS,GO,Sim
96318,,Turvânia,GOIÁS,GO,Sim
96334,,Uruaçú,GOIÁS,GO,Sim
96350,,Uruana,GOIÁS,GO,Sim
96377,,Urutaí,GOIÁS,GO,Sim
96393,,Varjão,GOIÁS,GO,Sim
96415,,Vianópolis,GOIÁS,GO,Sim
96458,,Acreúna,GOIÁS,GO,Sim
96474,,Minaçú,GOIÁS,GO,Sim
96512,,Mundo Novo,GOIÁS,GO,Sim
96539,,Nova Crixás,GOIÁS,GO,Sim
96555,,Nova Glória,GOIÁS,GO,Sim
96571,,Vicentinópolis,GOIÁS,GO,Sim
96610,,Americano do Brasil,GOIÁS,GO,Sim
96695,,Araguapaz,GOIÁS,GO,Sim
96717,,Arenópolis,GOIÁS,GO,Sim
96733,,Cachoeira Dourada,GOIÁS,GO,Sim
96750,,Doverlândia,GOIÁS,GO,Sim
96776,,Santo Antônio do Descoberto,GOIÁS,GO,Sim
96814,,Indiara,GOIÁS,GO,Sim
96873,,Campinaçú,GOIÁS,GO,Sim
96890,,Santa Isabel,GOIÁS,GO,Sim
97357,,Novo Planalto,GOIÁS,GO,Sim
97373,,Palestin de Goiás,GOIÁS,GO,Sim
97438,,Santa Fé de Goiás,GOIÁS,GO,Sim
97470,,São João da Paraúna,GOIÁS,GO,Sim
97497,,São luiz do Norte,GOIÁS,GO,Sim
97519,,São Miguel do Passa Quatro,GOIÁS,GO,Sim
97535,,Senador Canedo,GOIÁS,GO,Sim
97551,,Simolândia,GOIÁS,GO,Sim
97594,,Teresina de Goiás,GOIÁS,GO,Sim
97616,,Trombas,GOIÁS,GO,Sim
97659,,Turvelândia,GOIÁS,GO,Sim
97691,,Adelândia,GOIÁS,GO,Sim
97713,,Água Fria de Goiás,GOIÁS,GO,Sim
97756,,Bonfinópolis,GOIÁS,GO,Sim
97810,,Campos Verdes,GOIÁS,GO,Sim
97853,,Cezarina,GOIÁS,GO,Sim
97918,,Colinas do Sul,GOIÁS,GO,Sim
97950,,Edealina,GOIÁS,GO,Sim
97977,,Faina,GOIÁS,GO,Sim
97993,,Gouvelândia,GOIÁS,GO,Sim
99198,,Itaguari,GOIÁS,GO,Sim
99279,,Matrinchá,GOIÁS,GO,Sim
99317,,Mimoso de Goiás,GOIÁS,GO,Sim
99333,,Montividiu,GOIÁS,GO,Sim
99350,,Morro Agudo de Goiás,GOIÁS,GO,Sim
99937,,Guarinos,GOIÁS,GO,Sim
99953,,Rio Quente,GOIÁS,GO,Sim
