Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
79375,,União da Vitória,PARANÁ,PR,Sim
79391,,Uniflor,PARANÁ,PR,Sim
79413,,Urai,PARANÁ,PR,Sim
79430,,Wenceslau Braz,PARANÁ,PR,Sim
79456,,Verê,PARANÁ,PR,Sim
79472,,Vitorino,PARANÁ,PR,Sim
79499,,Xambré,PARANÁ,PR,Sim
79510,,ALTONIA,PARANÁ,PR,Sim
79537,,Assis Chateaubriand,PARANÁ,PR,Sim
79553,,Quedas do Iguaçu,PARANÁ,PR,Sim
79570,,Céu Azul,PARANÁ,PR,Sim
79596,,Grandes Rios,PARANÁ,PR,Sim
79618,,Indianópolis,PARANÁ,PR,Sim
79634,,Matinhos,PARANÁ,PR,Sim
79650,,Nova Aurora,PARANÁ,PR,Sim
79677,,Nova Olimpia,PARANÁ,PR,Sim
79693,,Pérola,PARANÁ,PR,Sim
79715,,Santa Helena,PARANÁ,PR,Sim
79731,,Tapira,PARANÁ,PR,Sim
79758,,Marilena,PARANÁ,PR,Sim
79774,,Francisco Alves,PARANÁ,PR,Sim
79790,,Nova Santa Rosa,PARANÁ,PR,Sim
79812,,Boa Vista da Aparecida,PARANÁ,PR,Sim
79839,,Braganey,PARANÁ,PR,Sim
79855,,Cafelândia,PARANÁ,PR,Sim
79871,,Três Barras do Paraná,PARANÁ,PR,Sim
79898,,Vera Cruz do Oeste,PARANÁ,PR,Sim
79910,,Pranchita,PARANÁ,PR,Sim
79936,,Tupãssi,PARANÁ,PR,Sim
79952,,Nova Prata do Iguaçu,PARANÁ,PR,Sim
79979,,Jesuitas,PARANÁ,PR,Sim
79995,,São Jorge do Patrocínio,PARANÁ,PR,Sim
84514,,Cantagalo,PARANÁ,PR,Sim
84530,,Turvo,PARANÁ,PR,Sim
84557,,Altamira do Paraná,PARANÁ,PR,Sim
84573,,Figueira,PARANÁ,PR,Sim
84590,,Lunardelli,PARANÁ,PR,Sim
84611,,Sarandi,PARANÁ,PR,Sim
84638,,Juranda,PARANÁ,PR,Sim
84654,,Douradina,PARANÁ,PR,Sim
84670,,Santa Terezinha de Itaipu,PARANÁ,PR,Sim
84697,,Missal,PARANÁ,PR,Sim
84719,,São José das Palmeiras,PARANÁ,PR,Sim
84735,,Rosário do Ivai,PARANÁ,PR,Sim
84751,,Campo Bonito,PARANÁ,PR,Sim
84778,,Sulina,PARANÁ,PR,Sim
84794,,Corumbatai do Sul,PARANÁ,PR,Sim
84816,,Luiziana,PARANÁ,PR,Sim
99139,,Nova Tebas,PARANÁ,PR,Sim
99155,,Diamante D´Oeste,PARANÁ,PR,Sim
99473,,Godoy Moreira,PARANÁ,PR,Sim
99490,,Ibema,PARANÁ,PR,Sim
99554,,Ivaté,PARANÁ,PR,Sim
99597,,Lindoeste,PARANÁ,PR,Sim
99651,,Ouro Verde do Oeste,PARANÁ,PR,Sim
99694,,Santa Tereza do Oeste,PARANÁ,PR,Sim
99791,,Bom Sucesso do Sul,PARANÁ,PR,Sim
99813,,Honório Serpa,PARANÁ,PR,Sim
99830,,Fazenda Rio Grande,PARANÁ,PR,Sim
99872,,Rio Bonito,PARANÁ,PR,Sim
